subjectLabel,relation,objectLabel
Thailand,ethnic group,Thai people
Turkey,highest point,Mount Ararat
Turkey,replaces,Ottoman Empire
Turkey,central bank,Central Bank of the Republic of Turkey
Turkey,lowest point,Black Sea
Turkey,driving side,right
Turkey,geography of topic,geography of Turkey
Turkey,history of topic,history of Turkey
Thailand,follows,Siam
Portugal,continent,Europe
Turkey,railway traffic side,right
Portugal,currency,Euro
Portugal,located in or next to body of water,Atlantic Ocean
Portugal,shares border with,Spain
Portugal,basic form of government,republic
Portugal,flag,Flag of Portugal
Portugal,anthem,A Portuguesa
Portugal,follows,Kingdom of Portugal
Portugal,capital,Lisbon
Portugal,head of government,António Costa
Portugal,executive body,Government of Portugal
Portugal,head of state,Marcelo Rebelo de Sousa
Portugal,legislative body,Assembly of the Republic
Portugal,named after,Portus Cale
Portugal,highest judicial authority,Portuguese Supreme Court of Justice
Thailand,part of,Southeast Asia
Portugal,patron saint,Saint George
Portugal,located in/on physical feature,Iberian Peninsula
Portugal,public holiday,Portugal Day
Portugal,central bank,Banco de Portugal
Portugal,highest point,Mount Pico
Thailand,central bank,Bank of Thailand
Portugal,lowest point,Atlantic Ocean
Portugal,office held by head of state,President of Portugal
Thailand,participant in,Pacific War
Portugal,history of topic,history of Portugal
Thailand,highest point,Doi Inthanon
Portugal,driving side,right
Portugal,studied in,Portuguese studies
Thailand,lowest point,Gulf of Thailand
Turkmenistan,flag,flag of Turkmenistan
Turkmenistan,official language,Turkmen
Turkmenistan,capital,Ashgabat
Turkmenistan,continent,Asia
Turkmenistan,head of state,Serdar Berdimuhamedow
Turkmenistan,currency,Turkmenistan new manat
Turkmenistan,located in/on physical feature,Central Asia
Turkmenistan,lowest point,Turan Depression
Turkmenistan,driving side,right
Turkmenistan,central bank,Central Bank of Turkmenistan
Turkmenistan,different from,Turkestan
Turkmenistan,railway traffic side,right
Netherlands,highest point,Mount Scenery
Uruguay,official language,Spanish
Uruguay,continent,South America
Uruguay,capital,Montevideo
Uruguay,flag,flag of Uruguay
Uruguay,named after,Uruguay River
Uruguay,currency,Uruguayan peso
Uruguay,head of state,Luis Lacalle Pou
Uruguay,head of government,Luis Lacalle Pou
Netherlands,replaces,United Kingdom of the Netherlands
Netherlands,office held by head of government,Prime Minister of the Netherlands
Netherlands,central bank,De Nederlandsche Bank
United Arab Emirates,continent,Asia
United Arab Emirates,official language,Arabic
Netherlands,participant in,Pacific War
United Arab Emirates,head of government,Mohammed bin Rashid Al Maktoum
United Arab Emirates,flag,flag of the United Arab Emirates
United Arab Emirates,capital,Abu Dhabi
Netherlands,driving side,right
Netherlands,history of topic,history of the Netherlands
United Arab Emirates,currency,United Arab Emirates dirham
Netherlands,language used,Dutch
Qatar,driving side,right
Qatar,central bank,Qatar Central Bank
Qatar,history of topic,history of Qatar
Qatar,madhhab,Malikism
Sri Lanka,lowest point,Indian Ocean
Saudi Arabia,official symbol,Falco
Saudi Arabia,history of topic,history of Saudi Arabia
Sri Lanka,public holiday,Independence Day
Sri Lanka,located in/on physical feature,South Asia
Saudi Arabia,lowest point,Red Sea
Saudi Arabia,driving side,right
Sri Lanka,central bank,Central Bank of Sri Lanka
Sri Lanka,history of topic,history of Sri Lanka
Sri Lanka,replaces,Dominion of Ceylon
Syria,lowest point,Sea of Galilee
Greece,economy of topic,economy of Greece
Syria,driving side,right
Republic of China,language used,Standard Taiwanese Mandarin
Greece,railway traffic side,right
Syria,history of topic,history of Syria
Syria,madhhab,Malikism
Turkey,economy of topic,economy of Turkey
Thailand,official observer status in organisation,Organisation of Islamic Cooperation
Syria,office held by head of state,President of Syria
Netherlands,head of government,Dick Schoof
Netherlands,continent,Europe
Netherlands,capital,Amsterdam
Netherlands,currency,Euro
Portugal,demographics of topic,demographics of Portugal
Netherlands,highest judicial authority,Supreme Court of the Netherlands
Netherlands,official language,Dutch
United Arab Emirates,driving side,right
Netherlands,basic form of government,constitutional monarchy
Netherlands,legislative body,States General
Netherlands,executive body,Government of the Netherlands
Netherlands,head of state,Willem-Alexander of the Netherlands
Netherlands,anthem,Wilhelmus
Netherlands,flag,flag of the Netherlands
United Arab Emirates,central bank,Central Bank of the United Arab Emirates
United Arab Emirates,history of topic,history of the United Arab Emirates
Netherlands,country,Kingdom of the Netherlands
United Arab Emirates,replaces,Trucial States
Netherlands,located in the administrative territorial entity,Kingdom of the Netherlands
Vietnam,continent,Asia
Vietnam,capital,Hanoi
Vietnam,official language,Vietnamese
Vietnam,currency,Vietnamese đồng
Vietnam,anthem,Tiến quân ca
Vietnam,head of government,Phạm Minh Chính
Vietnam,named after,Nanyue
Vietnam,head of state,Võ Văn Thưởng
Netherlands,instance of,country
Vietnam,flag,flag of Vietnam
Vietnam,executive body,Government of Vietnam
Vietnam,legislative body,National Assembly of Vietnam
Vietnam,highest point,Fansipan
Vietnam,central bank,State Bank of Vietnam
Vietnam,lowest point,South China Sea
Vietnam,studied in,Vietnamese studies
Vietnam,history of topic,history of Vietnam
Vietnam,driving side,right
Vietnam,geography of topic,geography of Vietnam
Egypt,official language,Arabic
Egypt,continent,Africa
Egypt,basic form of government,republic
Egypt,capital,Cairo
Egypt,flag,flag of Egypt
Egypt,currency,Egyptian pound
Egypt,head of state,Abdel Fattah el-Sisi
Egypt,executive body,Cabinet of Egypt
Egypt,ethnic group,Egyptians
Egypt,head of government,Mostafa Madbouly
Mexico,continent,North America
Mexico,head of government,Andrés Manuel López Obrador
Egypt,highest point,Mount Catherine
Egypt,central bank,Central Bank of Egypt
Egypt,history of topic,history of Egypt
Egypt,has part(s),Lower Egypt
Egypt,lowest point,Qattara Depression
Egypt,driving side,right
Egypt,geography of topic,geography of Egypt
Mexico,capital,Mexico City
Mexico,currency,Mexican peso
Mexico,flag,Flag of Mexico
Mexico,head of state,Andrés Manuel López Obrador
Mexico,main regulatory text,Political Constitution of Mexico
Mexico,basic form of government,federal republic
Mexico,executive body,Federal government of Mexico
Mexico,legislative body,Congress of the Union
Mexico,ethnic group,indigenous peoples of Mexico
Mexico,replaces,New Spain
Mexico,central bank,Bank of Mexico
Mexico,office held by head of government,President of Mexico
Mexico,history of topic,history of Mexico
Mexico,driving side,right
Mexico,geography of topic,geography of Mexico
Mexico,office held by head of state,President of Mexico
Mexico,foundational text,Political Constitution of Mexico
Mexico,located in time zone,Central Time Zone
Afghanistan,capital,Kabul
Afghanistan,highest judicial authority,Afghan Supreme Court
Afghanistan,continent,Asia
Afghanistan,flag,flag of Afghanistan
Afghanistan,currency,afghani
Afghanistan,head of government,Mohammad Hasan Akhund
Afghanistan,head of state,Hibatullah Akhundzada
Bangladesh,located in or next to body of water,Bay of Bengal
Bangladesh,flag,flag of Bangladesh
Bangladesh,capital,Dhaka
Bangladesh,continent,Asia
Bangladesh,head of government,Muhammad Yunus
Bangladesh,named after,Bangla
Bangladesh,official language,Bangla
Bangladesh,currency,Bangladeshi taka
Bangladesh,legislative body,Jatiya Sangsad
Bangladesh,anthem,Amar Sonar Bangla
Bangladesh,ethnic group,Bengali
Bangladesh,executive body,Government of Bangladesh
Bangladesh,highest judicial authority,Supreme Court of Bangladesh
Bangladesh,twinned administrative body,Nisshin
Bangladesh,head of state,Mohammad Shahabuddin
Bangladesh,part of,South Asia
Afghanistan,highest point,Noshaq
Afghanistan,lowest point,Amu Darya
Afghanistan,office held by head of state,Amir al-Mu'minin
Afghanistan,history of topic,history of Afghanistan
Afghanistan,driving side,right
Afghanistan,central bank,Da Afghanistan Bank
Afghanistan,economy of topic,economy of Afghanistan
Afghanistan,madhhab,Malikism
Bangladesh,central bank,Bangladesh Bank
Bangladesh,history of topic,history of Bangladesh
Bangladesh,different from,Bengal
Bangladesh,official symbol,Nymphaea nouchali
Bangladesh,lowest point,Bay of Bengal
Bangladesh,geography of topic,geography of Bangladesh
Mexico,railway traffic side,right
Mexico,economy of topic,economy of Mexico
Kenya,lowest point,Indian Ocean
Kenya,central bank,Central Bank of Kenya
Kenya,continent,Africa
Kenya,capital,Nairobi
Kenya,currency,Kenyan shilling
Kenya,flag,flag of Kenya
Kenya,twinned administrative body,Cheltenham
Kenya,head of government,William Ruto
Kenya,head of state,William Ruto
Kenya,executive body,Government of Kenya
Kenya,part of,East Africa
Ethiopia,continent,Africa
Ethiopia,official language,Amharic
Ethiopia,capital,Addis Ababa
Ethiopia,head of state,Sahle-Work Zewde
Ethiopia,currency,bir
Ethiopia,head of government,Abiy Ahmed Ali
Ethiopia,basic form of government,federal republic
Ethiopia,flag,flag of Ethiopia
Ethiopia,executive body,Government of Ethiopia
Ethiopia,located in/on physical feature,East Africa
Ethiopia,highest point,Ras Dashen
Ethiopia,patron saint,Saint George
Ethiopia,central bank,National Bank of Ethiopia
Ethiopia,lowest point,Danakil Depression
Ethiopia,driving side,right
Mali,continent,Africa
Mali,capital,Bamako
Mali,currency,West African CFA franc
Mali,named after,Mali Empire
Mali,head of state,Assimi Goïta
Mali,head of government,Choguel Kokalla Maïga
Ethiopia,history of topic,history of Ethiopia
Mali,flag,flag of Mali
Mali,part of,West Africa
Mali,central bank,Central Bank of West African States
Mali,highest point,Mount Hombori
Mali,lowest point,Senegal River
Mali,driving side,right
Angola,located in or next to body of water,Atlantic Ocean
Angola,capital,Luanda
Angola,official language,Portuguese
Angola,continent,Africa
Angola,flag,flag of Angola
Angola,currency,kwanza
Angola,head of state,João Lourenço
Angola,head of government,João Lourenço
Angola,legislative body,National Assembly of Angola
Angola,central bank,National Bank of Angola
Angola,highest point,Mount Moco
Angola,described by source,Brockhaus and Efron Encyclopedic Dictionary
Uruguay,lowest point,Atlantic Ocean
Uruguay,central bank,Central Bank of Uruguay
Uruguay,history of topic,history of Uruguay
Uruguay,highest point,Cerro Catedral
Uruguay,driving side,right
Uruguay,railway traffic side,right
United Arab Emirates,highest point,Jebel Jais
Egypt,has cabinet,Cabinet of Egypt
Egypt,madhhab,Malikism
Mexico,highest point,Citlaltepetl
Brunei,capital,Bandar Seri Begawan
Brunei,continent,Asia
Brunei,shares border with,Malaysia
Brunei,head of government,Hassanal Bolkiah I of Brunei
Brunei,head of state,Hassanal Bolkiah I of Brunei
Brunei,currency,Brunei dollar
Brunei,flag,flag of Brunei
Brunei,part of,Southeast Asia
Brunei,legislative body,Legislative Council of Brunei
Bhutan,official language,Dzongkha
Bhutan,continent,Asia
Bhutan,head of state,Jigme Khesar Namgyel Wangchuck
Bhutan,basic form of government,constitutional monarchy
Bhutan,flag,flag of Bhutan
Bhutan,capital,Thimphu
Bhutan,currency,ngultrum
Bhutan,head of government,Lotay Tshering
Bhutan,highest point,Gangkhar Puensum
Bhutan,located in/on physical feature,South Asia
France,continent,Europe
Brunei,located in/on physical feature,Borneo
Brunei,highest point,Bukit Pagon
France,head of government,Gabriel Attal
Brunei,lowest point,South China Sea
France,capital,Paris
France,flag,flag of France
France,basic form of government,semi-presidential system
France,legislative body,French Parliament
France,named after,Franks
France,anthem,La Marseillaise
France,has part(s),Loire Valley
Tanzania,flag,flag of Tanzania
Tanzania,ethnic group,Bantu people
Tanzania,legislative body,National Assembly
Tanzania,part of,East Africa
Tanzania,lowest point,Indian Ocean
Tanzania,replaces,Tanganyika
Tanzania,central bank,Bank of Tanzania
France,head of state,Emmanuel Macron
France,executive body,Government of France
France,foundational text,Constitution of France
France,highest point,Mont Blanc
France,history of topic,history of France
France,replaces,Kingdom of France
France,motto,"Liberté, égalité, fraternité"
France,driving side,right
France,different from,French Fifth Republic
France,economy of topic,economy of France
France,central bank,Bank of France
France,office held by head of government,Prime Minister of France
France,has works in the collection,National Gallery of Victoria
France,railway traffic side,right
France,culture,culture of France
France,office held by head of state,President of the French Republic
United Kingdom,shares border with,Ireland
United Kingdom,flag,flag of the United Kingdom
United Kingdom,capital,London
United Kingdom,currency,pound sterling
United Kingdom,follows,United Kingdom of Great Britain and Ireland
United Kingdom,basic form of government,constitutional monarchy
United Kingdom,head of state,Charles III of the United Kingdom
United Kingdom,anthem,God Save the King
United Kingdom,official language,English
United Kingdom,executive body,Government of the United Kingdom
United Kingdom,legislative body,Parliament of the United Kingdom
United Kingdom,ethnic group,Black Britons
United Kingdom,highest judicial authority,Supreme Court of the United Kingdom
United Kingdom,continent,Europe
United Kingdom,religion or worldview,Christianity
United Kingdom,part of,Common Travel Area
United Kingdom,head of government,Keir Starmer
Philippines,continent,Asia
Philippines,basic form of government,republic
Philippines,capital,Manila
Philippines,flag,flag of the Philippines
Philippines,currency,Philippine peso
Philippines,named after,Philip II of Spain
Philippines,executive body,government of the Philippines
Philippines,highest judicial authority,Supreme Court of the Philippines
Philippines,legislative body,Congress of the Philippines
Philippines,head of state,Bongbong Marcos
Philippines,head of government,Bongbong Marcos
Philippines,part of,Southeast Asia
United Kingdom,office held by head of government,Prime Minister of the United Kingdom
United Kingdom,central bank,Bank of England
United Kingdom,highest point,Ben Nevis
United Kingdom,replaces,United Kingdom of Great Britain and Ireland
United Kingdom,significant event,7 July 2005 London bombings
United Kingdom,lowest point,The Fens
United Kingdom,has works in the collection,Australian National Maritime Museum
United Kingdom,has cabinet,Privy Council of the United Kingdom
United Kingdom,economy of topic,economy of the United Kingdom
Philippines,highest point,Mount Apo
Philippines,replaces,Commonwealth of the Philippines
Philippines,described by source,Encyclopædia Britannica 11th edition
Philippines,central bank,Bangko Sentral ng Pilipinas
Philippines,lowest point,Philippine Sea
Philippines,history of topic,history of the Philippines
People's Republic of China,territory claimed by,Republic of China
People's Republic of China,replaces,Republic of China
People's Republic of China,central bank,People's Bank of China
People's Republic of China,participant in,Group of Five
People's Republic of China,office held by head of state,President of the People's Republic of China
People's Republic of China,driving side,right
People's Republic of China,culture,Chinese culture
Central African Republic,flag,flag of the Central African Republic
Central African Republic,head of state,Faustin-Archange Touadéra
Central African Republic,capital,Bangui
Central African Republic,continent,Africa
Central African Republic,currency,Central African CFA franc
Central African Republic,part of,Central Africa
Central African Republic,located in/on physical feature,Central Africa
Central African Republic,central bank,Bank of Central African States
Central African Republic,driving side,right
Central African Republic,replaces,Central African Empire
Central African Republic,lowest point,Ubangi River
Central African Republic,highest point,Mont Ngaoui
Angola,lowest point,Atlantic Ocean
Angola,driving side,right
Mali,madhhab,Malikism
Tanzania,continent,Africa
Tanzania,capital,Dodoma
Tanzania,currency,Tanzanian shilling
Tanzania,head of state,Samia Hassan Suluhu
Tanzania,head of government,Samia Hassan Suluhu
Philippines,contains the statistical territorial entity,Visayas
People's Republic of China,head of state,Xi Jinping
People's Republic of China,capital,Beijing
People's Republic of China,currency,renminbi
People's Republic of China,continent,Asia
People's Republic of China,head of government,Li Qiang
People's Republic of China,legislative body,National People's Congress
People's Republic of China,top-level Internet domain,.cn
People's Republic of China,founded by,Chinese Communist Party
People's Republic of China,anthem,March of the Volunteers
People's Republic of China,executive body,State Council of the People's Republic of China
People's Republic of China,flag,flag of China
People's Republic of China,follows,Republic of China
Brazil,highest point,Pico da Neblina
Brazil,replaces,Empire of Brazil
People's Republic of China,highest point,Mount Everest
Brazil,central bank,Central Bank of Brazil
People's Republic of China,located in/on physical feature,China
People's Republic of China,location of formation,Tiananmen
Brazil,lowest point,Atlantic Ocean
Brazil,office held by head of government,President of Brazil
Brazil,history of topic,history of Brazil
Brazil,participant in,Group of Five
Brazil,driving side,right
Brazil,office held by head of state,President of Brazil
Brazil,continent,South America
Brazil,official language,Portuguese
Brazil,capital,Brasília
Brazil,currency,Brazilian real
Brazil,anthem,Brazilian National Anthem
Brazil,discoverer or inventor,Pedro Álvares Cabral
Brazil,head of government,Luiz Inácio Lula da Silva
Brazil,named after,Caesalpinia echinata
Brazil,head of state,Luiz Inácio Lula da Silva
Brazil,flag,flag of Brazil
Brazil,main regulatory text,Constitution of Brazil
Brazil,executive body,Federal Government of Brazil
Brazil,legislative body,National Congress of Brazil
Brazil,highest judicial authority,Supreme Federal Court
Central African Republic,different from,Central Africa
Central African Republic,official observer status in organisation,Organisation of Islamic Cooperation
Togo,flag,flag of Togo
Togo,located in or next to body of water,Atlantic Ocean
Togo,currency,West African CFA franc
Togo,head of state,Faure Essozimna Gnassingbé
Togo,continent,Africa
Togo,capital,Lomé
Russia,continent,Europe
Russia,official language,Russian
Russia,head of government,Mikhail Mishustin
Russia,anthem,State Anthem of the Russian Federation
Russia,currency,Russian ruble
Russia,follows,Russian Soviet Federative Socialist Republic
Philippines,driving side,right
United Kingdom,history of topic,history of the United Kingdom
United Kingdom,geography of topic,geography of the United Kingdom
People's Republic of China,economy of topic,economy of China
Togo,part of,West Africa
Brazil,demographics of topic,demographics of Brazil
Togo,highest point,Mount Agou
Togo,central bank,Central Bank of West African States
Togo,lowest point,Bight of Benin
Togo,history of topic,history of Togo
Togo,located in/on physical feature,West Africa
Togo,driving side,right
Russia,executive body,Government of Russia
Brazil,economy of topic,economy of Brazil
Russia,part of,Post-Soviet states
Tunisia,continent,Africa
Russia,patron saint,Andrew the Apostle
Tunisia,currency,Tunisian dinar
Tunisia,capital,Tunis
Tunisia,flag,flag of Tunisia
Tunisia,located in or next to body of water,Mediterranean Sea
Tunisia,official language,Arabic
Tunisia,ethnic group,Arabs
Tunisia,named after,Tunis
Tunisia,basic form of government,semi-presidential system
Tunisia,twinned administrative body,Seto
Tunisia,anthem,Humat Al Hima
Tunisia,head of state,Kais Saied
Tunisia,executive body,Government of Tunisia
Tunisia,head of government,Ahmed Hachani
Tunisia,part of,North Africa
Tunisia,central bank,Central Bank of Tunisia
Russia,official religion,non-denominational
Zambia,lowest point,Zambezi River
Zambia,geography of topic,geography of Zambia
Russia,railway traffic side,right
Russia,economy of topic,economy of Russia
Germany,head of state,Frank-Walter Steinmeier
Germany,official language,German
Russia,demographics of topic,demographics of Russia
Germany,currency,Euro
Germany,capital,Berlin
Germany,continent,Europe
Germany,head of government,Olaf Scholz
Germany,highest judicial authority,Federal Constitutional Court
Germany,coat of arms,coat of arms of Germany
Germany,flag,flag of Germany
Germany,executive body,Government of the Federal Republic of Germany
Germany,patron saint,Michael
Germany,highest point,Zugspitze
Germany,central bank,Deutsche Bundesbank
Germany,office held by head of government,Federal Chancellor of Germany
Zimbabwe,continent,Africa
Zimbabwe,head of state,Emmerson Mnangagwa
Germany,office held by head of state,president of Germany
Zimbabwe,head of government,Emmerson Mnangagwa
Russia,located in/on physical feature,Eurasia
Russia,highest point,Mount Elbrus
Russia,central bank,Central Bank of Russia
Russia,history of topic,history of Russia
Russia,lowest point,Caspian Sea
Russia,driving side,right
Russia,studied in,Russian studies
Russia,office held by head of state,President of Russia
Russia,different from,Tsardom of Russia
Russia,culture,culture of Russia
Germany,archives at,German Federal Archives
Russia,geography of topic,geography of Russia
Zambia,central bank,Bank of Zambia
Zambia,located in/on physical feature,Southern Africa
South Sudan,head of government,Salva Kiir Mayardit
South Sudan,head of state,Salva Kiir Mayardit
South Sudan,flag,flag of South Sudan
South Sudan,capital,Juba
South Sudan,continent,Africa
South Sudan,basic form of government,federal republic
South Sudan,currency,South Sudanese pound
South Sudan,separated from,Sudan
South Sudan,part of,East Africa
South Sudan,highest point,Kinyeti
South Sudan,lowest point,White Nile
South Sudan,driving side,right
South Sudan,central bank,Bank of South Sudan
South Sudan,history of topic,history of South Sudan
Germany,history of topic,history of Germany
Germany,culture,culture of Germany
Germany,lowest point,Neuendorf-Sachsenbande
Germany,driving side,right
Germany,geography of topic,geography of Germany
Zimbabwe,flag,flag of Zimbabwe
Zimbabwe,anthem,National Anthem of Zimbabwe
Germany,railway traffic side,right
Zimbabwe,named after,Great Zimbabwe
Zimbabwe,legislative body,Parliament of Zimbabwe
Zimbabwe,highest point,Mount Nyangani
Zimbabwe,central bank,Reserve Bank of Zimbabwe
Belarus,lowest point,Neman
Germany,economy of topic,economy of Germany
Belarus,central bank,National Bank of the Republic of Belarus
Germany,open data portal,GovData
Belarus,driving side,right
Belarus,participant in,Russian invasion of Ukraine
Benin,continent,Africa
Belarus,history of topic,history of Belarus
Belarus,different from,White movement
Benin,capital,Porto-Novo
Benin,located in or next to body of water,Atlantic Ocean
Belarus,described by source,Brockhaus and Efron Encyclopedic Dictionary
Benin,named after,Bight of Benin
Belarus,economy of topic,economy of Belarus
Benin,flag,flag of Benin
Benin,legislative body,National Assembly
Benin,head of government,Patrice Talon
Benin,currency,West African CFA franc
Belarus,railway traffic side,right
Benin,basic form of government,representative democracy
Benin,part of,West Africa
Benin,located in/on physical feature,West Africa
Benin,replaces,French West Africa
Benin,head of state,Patrice Talon
Belarus,official observer status in organisation,Shanghai Cooperation Organisation
Benin,different from,Benin City
Benin,highest point,Mont Sokbaro
Benin,central bank,Central Bank of West African States
Benin,driving side,right
Belarus,continent,Europe
Benin,lowest point,Bight of Benin
Belarus,head of government,Roman Golovchenko
Belarus,flag,flag of Belarus
Belarus,basic form of government,presidential system
Belarus,capital,Minsk
Belarus,head of state,Alexander Lukashenko
Belarus,anthem,My Belarusy
Belarus,currency,Belarusian ruble
Russia,flag,flag of Russia
Russia,legislative body,Federal Assembly of the Russian Federation
Russia,main regulatory text,Constitution of Russia
Russia,named after,Kievan Rus'
Zambia,official language,English
Zambia,currency,Zambian Kwacha
Zambia,flag,flag of Zambia
Zambia,continent,Africa
Zambia,head of state,Hakainde Hichilema
Zambia,legislative body,National Assembly
Tunisia,madhhab,Malikism
Zambia,capital,Lusaka
Zambia,head of government,Edgar Lungu
Tunisia,replaces,French protectorate of Tunisia
Tunisia,archives at,National Archives of Tunisia
Tunisia,history of topic,history of Tunisia
Tunisia,driving side,right
Tunisia,visitor center,Tunisian National Tourist Office
Tunisia,highest point,Jebel ech Chambi
Zimbabwe,replaces,Southern Rhodesia
Zimbabwe,geography of topic,geography of Zimbabwe
Zimbabwe,history of topic,history of Zimbabwe
Zambia,replaces,Northern Rhodesia
Zimbabwe,economy of topic,economy of Zimbabwe
Botswana,basic form of government,republic
Botswana,official language,English
Belarus,highest point,Dzyarzhynskaya Hara
Botswana,continent,Africa
Botswana,capital,Gaborone
Botswana,flag,flag of Botswana
Botswana,follows,Bechuanaland Protectorate
Botswana,head of government,Mokgweetsi Masisi
Botswana,currency,Botswana pula
Botswana,anthem,Fatshe leno la rona
Iceland,official language,Icelandic
Iceland,named after,ice
Botswana,named after,Tswana people
Botswana,head of state,Mokgweetsi Masisi
Botswana,legislative body,National Assembly of Botswana
Iceland,legislative body,Althing
Iceland,flag,flag of Iceland
Iceland,continent,Europe
Iceland,highest judicial authority,Supreme Court of Iceland
Iceland,anthem,Lofsöngur
Iceland,head of government,Bjarni Benediktsson
Iceland,capital,Reykjavík
Iceland,currency,Icelandic króna
Iceland,head of state,Halla Tómasdóttir
Iceland,lowest point,Atlantic Ocean
Iceland,located in/on physical feature,Scandinavia
Iceland,highest point,Hvannadalshnúkur
Botswana,separated from,United Kingdom
Botswana,located in/on physical feature,Southern Africa
Botswana,different from,Bophuthatswana
Botswana,part of,Southern Africa
Botswana,lowest point,Limpopo River
Botswana,replaces,Bechuanaland Protectorate
Botswana,central bank,Bank of Botswana
Estonia,official language,Estonian
Estonia,continent,Europe
Estonia,capital,Tallinn
Estonia,currency,Euro
Estonia,head of state,Alar Karis
Estonia,flag,flag of Estonia
Estonia,legislative body,Riigikogu
Estonia,executive body,Government of Estonia
Estonia,head of government,Kaja Kallas
Estonia,lowest point,Baltic Sea
Burkina Faso,continent,Africa
Estonia,highest point,Suur Munamägi
Estonia,railway traffic side,right
Estonia,economy of topic,economy of Estonia
Burkina Faso,capital,Ouagadougou
Burkina Faso,flag,flag of Burkina Faso
Burkina Faso,currency,West African CFA franc
Burkina Faso,basic form of government,republic
Burkina Faso,head of state,Ibrahim Traoré
Burkina Faso,located in/on physical feature,West Africa
Burkina Faso,highest point,Mount Tenakourou
Burkina Faso,central bank,Central Bank of West African States
Comoros,capital,Moroni
Comoros,continent,Africa
Burkina Faso,lowest point,Black Volta
Burkina Faso,office held by head of state,military leader
Burkina Faso,driving side,right
Republic of the Congo,head of state,Denis Sassou-Nguesso
Republic of the Congo,capital,Brazzaville
Republic of the Congo,continent,Africa
Republic of the Congo,flag,flag of the Republic of the Congo
Republic of the Congo,head of government,Clément Mouamba
Republic of the Congo,located in or next to body of water,Atlantic Ocean
Republic of the Congo,part of,Central Africa
Republic of the Congo,anthem,La Congolaise
Republic of the Congo,named after,Congo
Republic of the Congo,currency,Central African CFA franc
Republic of the Congo,twinned administrative body,Seto
Republic of the Congo,central bank,Bank of Central African States
Republic of the Congo,located in/on physical feature,Central Africa
Republic of the Congo,highest point,Mont Nabemba
Republic of the Congo,lowest point,Atlantic Ocean
Burundi,lowest point,Lake Tanganyika
Burundi,part of,East Africa
Burundi,flag,flag of Burundi
Burundi,central bank,Bank of the Republic of Burundi
Iceland,driving side,right
Burundi,driving side,right
Iceland,central bank,Central Bank of Iceland
Iceland,history of topic,history of Iceland
Burundi,highest point,Mount Heha
Iceland,different from,Island
Iceland,official religion,Lutheranism
Iceland,geography of topic,geography of Iceland
Iceland,taxon found at location,Vulpes lagopus
Estonia,described by source,Encyclopædia Britannica 11th edition
Estonia,driving side,right
Estonia,central bank,Bank of Estonia
Burundi,continent,Africa
Burundi,headquarters location,Bujumbura
Estonia,geography of topic,geography of Estonia
Burundi,capital,Gitega
Burundi,currency,Burundian franc
Burundi,head of state,Évariste Ndayishimiye
Burundi,named after,Kirundi
Comoros,head of state,Azali Assoumani
Comoros,currency,Comorian franc
Comoros,basic form of government,federal republic
Comoros,flag,flag of the Comoros
Comoros,part of,East Africa
Comoros,head of government,Azali Assoumani
Comoros,highest point,Mount Karthala
Comoros,described by source,The World Factbook
Comoros,driving side,right
Comoros,lowest point,Indian Ocean
Djibouti,lowest point,Lake Assal
Slovakia,central bank,National Bank of Slovakia
Djibouti,replaces,French Territory of the Afars and the Issas
Slovakia,located in/on physical feature,Central Europe
Slovakia,highest point,Gerlachovský štít
Slovakia,driving side,right
Slovakia,lowest point,Bodrog
Djibouti,highest point,Mousa Ali
Slovakia,public holiday,Christmas
Slovakia,different from,Slovenia
Djibouti,driving side,right
Djibouti,located in/on physical feature,East Africa
Djibouti,history of topic,history of Djibouti
Eritrea,named after,Red Sea
Eritrea,continent,Africa
Eritrea,head of state,Isaías Fortis
Eritrea,head of government,Isaías Fortis
Eritrea,flag,flag of Eritrea
Eritrea,currency,nakfa
Eritrea,capital,Asmara
Eritrea,part of,East Africa
Eritrea,different from,Eretria
Eritrea,highest point,Emba Soira
Eritrea,driving side,right
Eritrea,geography of topic,geography of Eritrea
Eritrea,located in/on physical feature,East Africa
Eritrea,history of topic,history of Eritrea
Slovenia,head of state,Nataša Pirc Musar
Slovenia,continent,Europe
Slovenia,official language,Slovene
Slovenia,currency,Euro
Slovenia,head of government,Robert Golob
Slovenia,capital,Ljubljana
Republic of the Congo,history of topic,history of the Republic of the Congo
Republic of the Congo,driving side,right
Djibouti,flag,flag of Djibouti
Djibouti,legislative body,National Assembly
Slovakia,continent,Europe
Djibouti,head of state,Ismail Omar Guelleh
Djibouti,continent,Africa
Djibouti,currency,Djiboutian franc
Slovakia,head of government,Robert Fico
Slovakia,flag,flag of Slovakia
Slovakia,currency,Euro
Slovakia,capital,Bratislava
Slovakia,official language,Slovak
Slovakia,executive body,Government of Slovakia
Slovakia,anthem,Nad Tatrou sa blýska
Slovakia,head of state,Peter Pellegrini
Slovakia,legislative body,National Council of the Slovak Republic
Slovenia,flag,flag of Slovenia
Slovenia,follows,Socialist Republic of Slovenia
Slovenia,executive body,Government of Slovenia
Slovenia,highest judicial authority,Supreme Court of the Republic of Slovenia
Slovenia,highest point,Triglav
Gabon,part of,Central Africa
Gabon,located in/on physical feature,Central Africa
Gabon,lowest point,Atlantic Ocean
Gabon,central bank,Bank of Central African States
Gabon,highest point,Mont Bengoué
Gabon,driving side,right
Gabon,different from,Gabon Estuary
