subjectLabel,relation,objectLabel
European foulbrood,has cause,Melissococcus plutonius
platelet-activating factor acetylhydrolase deficiency,genetic association,PLA2G7
Intervertebral disc disorder,anatomical location,intervertebral disc
Intervertebral disc disorder,health specialty,rheumatology
substance-related disorder,partially coincident with,substance dependence
substance-related disorder,has cause,psychotropic drug
Intervertebral disc disorder,subclass of,spinal disease
platelet-activating factor acetylhydrolase deficiency,subclass of,genetic disease
vitamin D deficiency,drug or therapy used for treatment,calcifediol
substance-related disorder,facet of,health risk
vitamin D deficiency,health specialty,endocrinology
thiamine deficiency,health specialty,nutrition
vitamin D deficiency,subclass of,vitamin deficiency
Sphincter of Oddi dysfunction,anatomical location,sphincter of ampulla
Sphincter of Oddi dysfunction,health specialty,gastroenterology
complications of diabetes mellitus,health specialty,endocrinology
Sphincter of Oddi dysfunction,subclass of,biliary dyskinesia
jaw disease,anatomical location,jaw
Vulvar vestibulitis,health specialty,obstetrics and gynaecology
Emery-Dreifuss muscular dystrophy 1,subclass of,Emery-Dreifuss muscular dystrophy
Rhabditida infectious disease,health specialty,infectious diseases
Rhabditida infectious disease,has cause,infection
jaw disease,subclass of,mouth disease
mycobacterium infectious disease,drug or therapy used for treatment,clarithromycin
mycobacterium infectious disease,has cause,infection
mycobacterium infectious disease,health specialty,infectious diseases
infection of the central nervous system,health specialty,neurology
airway obstruction,has effect,asphyxia
airway obstruction,risk factor,smoking
airway obstruction,possible treatment,airway management
airway obstruction,health specialty,pulmonology
airway obstruction,"handled, mitigated, or managed by",airway management
Barium enema,said to be the same as,Double-contrast barium enema
stomach neoplasm,subclass of,stomach disease
Barium enema,has use,lower gastrointestinal series
airway obstruction,subclass of,acute respiratory insufficiency
vulvar neoplasm,anatomical location,vulva
ventilator-associated pneumonia,health specialty,pulmonology
Hereditary persistence of fetal hemoglobin,health specialty,hematology
Hereditary persistence of fetal hemoglobin,genetic association,HBB
ventilator-associated pneumonia,has cause,mechanical ventilation
ventilator-associated pneumonia,subclass of,hospital-acquired pneumonia
Taeniasis saginata,drug or therapy used for treatment,praziquantel
Taeniasis saginata,has cause,Taenia saginata
Hereditary persistence of fetal hemoglobin,subclass of,hemoglobinopathy
Taeniasis saginata,health specialty,infectious diseases
X-linked recessive chondrodysplasia punctata,health specialty,medical genetics
X-linked congenital stationary night blindness,health specialty,ophthalmology
X-linked recessive chondrodysplasia punctata,genetic association,ARSL
Helicobacter pylori infectious disease,has cause,infection
Helicobacter pylori infectious disease,drug or therapy used for treatment,clarithromycin
Helicobacter pylori infectious disease,medical examination,urea breath test
X-linked recessive chondrodysplasia punctata,subclass of,X-linked chondrodysplasia punctata
venous thromboembolism,health specialty,cardiology
psychosomatic disease,studied in,psychosomatic medicine
psychosomatic disease,different from,somatoform disorder
psoriatic erythroderma,health specialty,dermatology
psoriatic erythroderma,symptoms and signs,erythroderma
ovarian neoplasm,health specialty,oncology
New daily persistent headache,health specialty,neurology
chromosomal disease,health specialty,medical genetics
psoriatic erythroderma,subclass of,psoriasis
cementoma,anatomical location,cementum
cementoma,health specialty,oncology
threatened abortion,health specialty,obstetrics and gynaecology
piedra,health specialty,infectious diseases
cementoma,subclass of,odontogenic tumor
chromosomal disease,subclass of,genetic disease
ischemic hepatitis,subclass of,hepatic vascular disease
seizure,has cause,epilepsy
seizure,health specialty,neurology
myoclonic epilepsy,health specialty,neurology
myoclonic epilepsy,symptoms and signs,myoclonus
thrombocytopenic purpura,subclass of,purpura
myoclonic epilepsy,drug or therapy used for treatment,clonazepam
lichen striatus,health specialty,dermatology
seizure,subclass of,convulsion
myoclonic epilepsy,subclass of,epilepsy
malignant pleural effusion,health specialty,oncology
lacunar stroke,discoverer or inventor,Miller Fisher
lacunar stroke,health specialty,neurology
lichen striatus,subclass of,lichenoid eruption
Lentigo maligna melanoma,has cause,lentigo maligna
medullary carcinoma,drug or therapy used for treatment,dacarbazine
medullary carcinoma,health specialty,oncology
metabolic bone disease,drug or therapy used for treatment,calcifediol
Mollaret's meningitis,health specialty,infectious diseases
metabolic bone disease,subclass of,bone disease
mucinous cystadenoma,health specialty,oncology
medullary carcinoma,subclass of,neuroendocrine carcinoma
Lentigo maligna melanoma,subclass of,skin cancer
Mollaret's meningitis,named after,Pierre Mollaret
Mollaret's meningitis,subclass of,aseptic meningitis
mixed anxiety-depressive disorder,subclass of,anxiety disorder
myoclonic astatic epilepsy,named after,Hermann Doose
mucinous cystadenoma,subclass of,cystadenoma
myoclonic astatic epilepsy,subclass of,Idiopathic generalized epilepsy
colic,different from,colitis
pelvic floor dysfunction,health specialty,obstetrics and gynaecology
osteochondritis,health specialty,rheumatology
pelvic floor dysfunction,facet of,women's health
thyroid neoplasm,health specialty,oncology
pelvic floor dysfunction,subclass of,genitourinary system disease
neonatal abstinence syndrome,health specialty,pediatrics
neonatal abstinence syndrome,has cause,drug-induced abnormality
lymphosarcoma,health specialty,oncology
Neurothekeoma,health specialty,oncology
Nevus comedonicus,subclass of,nevus
nonunion,afflicts,bone healing
pancreatic neoplasm,afflicts,pancreas
pancreatic neoplasm,health specialty,oncology
odontogenic cyst,subclass of,cyst of the jaws
Nevus depigmentosus,subclass of,hypopigmentation
nonunion,subclass of,bone fracture
kidney neoplasm,anatomical location,kidney
lentigo maligna,subclass of,melanoma
lung neoplasm,risk factor,smoking
vagus nerve injury,health specialty,neurology
olfactory nerve injury,health specialty,neurology
tarsal coalition,health specialty,rheumatology
hereditary optic atrophy,subclass of,optic atrophy
tarsal coalition,anatomical location,tarsal bones
pneumocystis pneumonia,has cause,Pneumocystis jirovecii
pneumocystis pneumonia,different from,pneumococcal pneumonia
amoebic dysentery,drug or therapy used for treatment,iodoquinol
knee dislocation,health specialty,orthopedic surgery
amoebic dysentery,health specialty,infectious diseases
accessory nerve injury,health specialty,neurology
borreliosis,has cause,infection
borreliosis,health specialty,infectious diseases
internal carotid artery dissection,anatomical location,internal carotid artery
neoplasm of oropharynx,anatomical location,oropharynx
hypoglossal nerve injury,health specialty,neurology
internal carotid artery dissection,subclass of,carotid artery dissection
parotid gland neoplasm,subclass of,parotid disease
intestinal fistula,health specialty,gastroenterology
recurrent pneumonia,health specialty,infectious diseases
mouth abnormality,health specialty,oral and maxillofacial surgery
intestinal fistula,subclass of,digestive system fistula
ectopic atrial tachycardia,health specialty,cardiology
ectopic atrial tachycardia,subclass of,atrial tachycardia
prostate neoplasm,health specialty,oncology
sleep-wake disorder,health specialty,neurology
pharynx neoplasm,subclass of,pharyngeal diseases
sleep-wake disorder,subclass of,sleep disorder
tinea,different from,Tinea
femoral neck fracture,subclass of,hip fracture
erythema annulare centrifugum,health specialty,dermatology
central nervous system venous angioma,subclass of,central nervous system vascular malformation
cerebral toxoplasmosis,health specialty,infectious diseases
tinea,subclass of,dermatomycosis
hypergammaglobulinemia,subclass of,immunoproliferative disorder
pestis minor,health specialty,infectious diseases
erythema annulare centrifugum,subclass of,erythema
skin neoplasm,health specialty,oncology
anemia in pregnancy,facet of,women's health
cognitive dysfunction,subclass of,cognitive disorder
chronic hepatitis,subclass of,hepatitis
