topic,subject,relation,object,question,output_llama_2_7b_chat_hf,eval_llama_2_7b_chat_hf,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
health_disease,myxoma,health specialty,oncology,What is the health specialty of myxoma?,Myxoma - Cardiology,0.0,"['Oncology', 'Cardiology', 'Neurology', 'Dermatology']",Which medical field specializes in myxoma?,A. Neurology  B. oncology  C. Myxoma - Cardiology  D. Dermatology,B,Is the health specialty of myxoma oncology?,Is the health specialty of myxoma cardiology?,What type of tumor is a myxoma?,What condition does oncology specialize in?,What is a common treatment method in the health specialty of myxoma?,Chemotherapy,What is a common side effect of the treatment method in the health specialty of myxoma?,Hair loss,What is a common remedy for the side effect of the treatment method in the health specialty of myxoma?,Wigs,What is a popular brand that provides remedies for the side effect of the treatment method in the health specialty of myxoma?,Raquel Welch,In which country is the popular brand that provides remedies for the side effect of the treatment method in the health specialty of myxoma based?,United States
health_disease,visceral larva migrans,health specialty,infectious diseases,What is the health specialty of visceral larva migrans?,Visceral larva migrans: Parasitology,0.0,"['Infectious diseases', 'Visceral larva migrans: Parasitology', 'Gastroenterology', 'Dermatology']",Which medical specialty deals with visceral larva migrans?,A. infectious diseases  B. Visceral larva migrans: Parasitology  C. Dermatology  D. Gastroenterology,A,Is the health specialty of visceral larva migrans infectious diseases?,Is the health specialty of visceral larva migrans Visceral larva migrans: Parasitology?,What type of organisms typically cause visceral larva migrans?,What condition is associated with the health specialty of infectious diseases?,Who is a notable specialist in the health specialty of visceral larva migrans?,Dr. Peter Hotez,Which university is associated with a notable specialist in the health specialty of visceral larva migrans?,Baylor College of Medicine,In which city is the university associated with a notable specialist in the health specialty of visceral larva migrans located?,Houston,In which state is the city located where the university associated with a notable specialist in the health specialty of visceral larva migrans is situated?,Texas,In which country is the state located where the city is situated that contains the university associated with a notable specialist in the health specialty of visceral larva migrans?,United States
health_disease,Bulbar palsy,health specialty,neurology,What is the health specialty of Bulbar palsy?,Speech,0.0,"['neurology', 'Speech', 'Cardiology', 'Dermatology']",Which medical specialty deals with Bulbar palsy?,A. neurology  B. Dermatology  C. Speech  D. Cardiology,A,Is the health specialty of Bulbar palsy neurology?,Is the health specialty of Bulbar palsy Speech?,What part of the body is primarily affected by Bulbar palsy?,Which condition is associated with the health specialty of neurology?,What is a common diagnostic test used in the health specialty of Bulbar palsy?,Electromyography (EMG),What is a common symptom that might lead to a diagnostic test used in the health specialty of Bulbar palsy?,Difficulty swallowing,What is a common treatment for the symptom that might lead to a diagnostic test used in the health specialty of Bulbar palsy?,Speech therapy,What is a professional who provides the common treatment for the symptom that might lead to a diagnostic test used in the health specialty of Bulbar palsy?,Speech-language pathologist,What is the certification required for a professional who provides the common treatment for the symptom that might lead to a diagnostic test used in the health specialty of Bulbar palsy?,Certificate of Clinical Competence in Speech-Language Pathology (CCC-SLP)
health_disease,zygomycosis,health specialty,infectious diseases,What is the health specialty of zygomycosis?,Dermatology,0.0,"['Infectious diseases', 'Dermatology', 'Cardiology', 'Neurology']",Which medical specialty deals with zygomycosis?,A. Dermatology  B. infectious diseases  C. Neurology  D. Cardiology,B,Is the health specialty of zygomycosis infectious diseases?,Is the health specialty of zygomycosis dermatology?,What type of infections does zygomycosis typically cause?,What condition is associated with the health specialty of infectious diseases?,Who is a notable specialist in the health specialty of zygomycosis?,Dr. Thomas J. Walsh,Which institution is the notable specialist in the health specialty of zygomycosis affiliated with?,Weill Cornell Medicine,In which city is the institution located where the notable specialist in the health specialty of zygomycosis is affiliated?,New York City,In which state is the city located where the institution is situated that the notable specialist in the health specialty of zygomycosis is affiliated with?,New York,In which country is the state located where the city is situated that contains the institution the notable specialist in the health specialty of zygomycosis is affiliated with?,United States
health_disease,hypoglossal nerve injury,health specialty,neurology,What is the health specialty of hypoglossal nerve injury?,Speech,0.0,"['neurology', 'Speech', 'Cardiology', 'Dermatology']",Which medical field deals with hypoglossal nerve injury?,A. Dermatology  B. Cardiology  C. neurology  D. Speech,C,Is the health specialty of hypoglossal nerve injury neurology?,Is the health specialty of hypoglossal nerve injury Speech?,What is a common symptom associated with hypoglossal nerve injury?,What type of injury is associated with the health specialty of neurology?,What is a common diagnostic test used in the health specialty of hypoglossal nerve injury?,Electromyography (EMG),What is a common condition that can be diagnosed using the common diagnostic test used in the health specialty of hypoglossal nerve injury?,Amyotrophic lateral sclerosis (ALS),Who is a famous person diagnosed with the common condition that can be diagnosed using the common diagnostic test used in the health specialty of hypoglossal nerve injury?,Stephen Hawking,Which university did the famous person diagnosed with the common condition that can be diagnosed using the common diagnostic test used in the health specialty of hypoglossal nerve injury work at?,University of Cambridge,In which country is the university located where the famous person diagnosed with the common condition that can be diagnosed using the common diagnostic test used in the health specialty of hypoglossal nerve injury worked?,United Kingdom
health_disease,piedra,health specialty,infectious diseases,What is the health specialty of piedra?,Urology,0.0,"['Infectious diseases', 'Urology', 'Cardiology', 'Dermatology']",Which medical specialty deals with piedra?,A. Cardiology  B. Urology  C. infectious diseases  D. Dermatology,C,Is the health specialty of piedra infectious diseases?,Is the health specialty of piedra Urology?,What type of infection is piedra known to cause?,What condition is associated with the health specialty of infectious diseases?,What is a common treatment for the health specialty of piedra?,Antifungal medication,What is a common side effect of the treatment for the health specialty of piedra?,Nausea,What is a common remedy for the side effect of the treatment for the health specialty of piedra?,Ginger tea,What is a common ingredient in the remedy for the side effect of the treatment for the health specialty of piedra?,Ginger,In which country is the common ingredient in the remedy for the side effect of the treatment for the health specialty of piedra widely grown?,India
health_disease,AIDS dementia complex,health specialty,psychiatry,What is the health specialty of AIDS dementia complex?,Neurology,0.0,"['Psychiatry', 'Neurology', 'Cardiology', 'Dermatology']",Which medical specialty deals with AIDS dementia complex?,A. Cardiology  B. Neurology  C. Dermatology  D. psychiatry,D,Is the health specialty of AIDS dementia complex psychiatry?,Is the health specialty of AIDS dementia complex neurology?,What is a common symptom associated with AIDS dementia complex?,What condition is associated with the health specialty of psychiatry?,What is a common treatment method used in the health specialty of AIDS dementia complex?,Antiretroviral therapy,What is the primary goal of the common treatment method used in the health specialty of AIDS dementia complex?,To reduce the viral load,Which type of virus is targeted by the primary goal of the common treatment method used in the health specialty of AIDS dementia complex?,HIV,What is the full form of the virus type targeted by the primary goal of the common treatment method used in the health specialty of AIDS dementia complex?,Human Immunodeficiency Virus,In which year was the virus type targeted by the primary goal of the common treatment method used in the health specialty of AIDS dementia complex first identified?,1983
health_disease,conductive hearing loss,health specialty,otolaryngology,What is the health specialty of conductive hearing loss?,Audiology,0.0,"['Otolaryngology', 'Audiology', 'Neurology', 'Cardiology']",Which medical field specializes in conductive hearing loss?,A. Cardiology  B. Audiology  C. otolaryngology  D. Neurology,C,Is otolaryngology the health specialty of conductive hearing loss?,Is audiology the health specialty of conductive hearing loss?,What is a common treatment method used in otolaryngology?,What condition does otolaryngology specialize in treating?,What is a common treatment for the health specialty of conductive hearing loss?,hearing aids,What is the primary function of a common treatment for the health specialty of conductive hearing loss?,amplify sound,What is the main component used to amplify sound in a common treatment for the health specialty of conductive hearing loss?,microphone,What is the purpose of the main component used to amplify sound in a common treatment for the health specialty of conductive hearing loss?,convert sound waves into electrical signals,What is the next step after the main component converts sound waves into electrical signals in a common treatment for the health specialty of conductive hearing loss?,the signals are processed and amplified
health_disease,iron overload,health specialty,medical genetics,What is the health specialty of iron overload?,Hemochromatosis,0.0,"['medical genetics', 'Hemochromatosis', 'hematology', 'endocrinology']",Which health specialty deals with iron overload?,A. endocrinology  B. Hemochromatosis  C. hematology  D. medical genetics,D,Is the health specialty of iron overload medical genetics?,Is the health specialty of iron overload Hemochromatosis?,What is a common treatment approach for iron overload?,What condition is associated with the health specialty of medical genetics?,What is a common treatment for conditions related to the health specialty of iron overload?,Phlebotomy,What is the primary purpose of the common treatment for conditions related to the health specialty of iron overload?,To reduce iron levels in the blood,What is a potential side effect of the primary purpose of the common treatment for conditions related to the health specialty of iron overload?,Anemia,What is a dietary recommendation to avoid the potential side effect of the primary purpose of the common treatment for conditions related to the health specialty of iron overload?,Increase intake of iron-rich foods,What is a common source of iron-rich foods recommended to avoid the potential side effect of the primary purpose of the common treatment for conditions related to the health specialty of iron overload?,Red meat
health_disease,diabetic nephropathy,genetic association,ACE,What is the genetic association of diabetic nephropathy?,Genetic association: HLA-DR3/DR4,0.0,"['ACE', 'HLA-DR3/DR4', 'APOE', 'TNF']",Which gene is associated with diabetic nephropathy?,A. ACE  B. Genetic association: HLA-DR3/DR4  C. APOE  D. TNF,A,Is ACE the genetic association of diabetic nephropathy?,Is HLA-DR3/DR4 the genetic association of diabetic nephropathy?,What is a common complication of diabetic nephropathy?,What condition is genetically associated with ACE?,What is the function of the gene associated with diabetic nephropathy?,Regulation of blood pressure,Which organ is primarily affected by the gene that regulates blood pressure and is associated with diabetic nephropathy?,Kidneys,What is a common complication in the organ primarily affected by the gene that regulates blood pressure and is associated with diabetic nephropathy?,Chronic kidney disease,What is a common treatment for the complication in the organ primarily affected by the gene that regulates blood pressure and is associated with diabetic nephropathy?,Dialysis,What is the primary purpose of the treatment for the complication in the organ primarily affected by the gene that regulates blood pressure and is associated with diabetic nephropathy?,To remove waste products and excess fluid from the blood
health_disease,Intervertebral disc disorder,health specialty,rheumatology,What is the health specialty of Intervertebral disc disorder?,Orthopedic,0.0,"['rheumatology', 'Orthopedic', 'neurology', 'physiatry']",Which medical specialty deals with Intervertebral disc disorder?,A. Orthopedic  B. physiatry  C. neurology  D. rheumatology,D,Is the health specialty of Intervertebral disc disorder rheumatology?,Is the health specialty of Intervertebral disc disorder Orthopedic?,What is a common symptom associated with Intervertebral disc disorder?,What disorder is associated with the health specialty of rheumatology?,What is a common treatment method used in the health specialty of Intervertebral disc disorder?,Physical therapy,What is a common goal of the treatment method used in the health specialty of Intervertebral disc disorder?,Pain relief,What is a common medication prescribed to achieve the goal of the treatment method used in the health specialty of Intervertebral disc disorder?,Nonsteroidal anti-inflammatory drugs (NSAIDs),What is a potential side effect of the common medication prescribed to achieve the goal of the treatment method used in the health specialty of Intervertebral disc disorder?,Stomach ulcers,What is a common preventive measure for the potential side effect of the common medication prescribed to achieve the goal of the treatment method used in the health specialty of Intervertebral disc disorder?,Taking the medication with food
health_disease,amoebic dysentery,drug or therapy used for treatment,iodoquinol,What is the drug or therapy used for treatment of amoebic dysentery?,Metronidazole,0.0,"['iodoquinol', 'Metronidazole', 'Paromomycin', 'Tinidazole']",Which drug or therapy is utilized to treat amoebic dysentery?,A. iodoquinol  B. Tinidazole  C. Metronidazole  D. Paromomycin,A,Is iodoquinol the drug or therapy used for treatment of amoebic dysentery?,Is Metronidazole the drug or therapy used for treatment of amoebic dysentery?,What type of infection is amoebic dysentery?,What condition is treated with iodoquinol?,What is the mechanism of action of the drug or therapy used for treatment of amoebic dysentery?,Iodoquinol works by killing the amoeba that causes the infection.,What are the common side effects of the drug with the mechanism of action that kills the amoeba causing the infection in amoebic dysentery?,"Common side effects of iodoquinol include nausea, vomiting, diarrhea, and stomach pain.","What is the recommended dosage for the drug that has common side effects like nausea, vomiting, diarrhea, and stomach pain for treating amoebic dysentery?",The recommended dosage of iodoquinol for treating amoebic dysentery is typically 650 mg three times a day for 20 days.,What is the chemical formula of the drug with the recommended dosage of 650 mg three times a day for 20 days for treating amoebic dysentery?,The chemical formula of iodoquinol is C9H5I2NO.,What is the molecular weight of the drug with the chemical formula C9H5I2NO used for treating amoebic dysentery?,The molecular weight of iodoquinol is 396.95 g/mol.
health_disease,gait abnormality,health specialty,neurology,What is the health specialty of gait abnormality?,Physical medicine and rehabilitation,0.0,"['neurology', 'Physical medicine and rehabilitation', 'orthopedics', 'rheumatology']",Which medical specialty deals with gait abnormality?,A. Physical medicine and rehabilitation  B. neurology  C. rheumatology  D. orthopedics,B,Is neurology the health specialty for gait abnormality?,Is Physical medicine and rehabilitation the health specialty for gait abnormality?,What is a common symptom associated with gait abnormality?,What condition does neurology specialize in treating?,Who is a famous neurologist associated with the health specialty of gait abnormality?,Oliver Sacks,What is a well-known book written by the famous neurologist associated with the health specialty of gait abnormality?,The Man Who Mistook His Wife for a Hat,In which year was the well-known book written by the famous neurologist associated with the health specialty of gait abnormality published?,1985,Which publishing house released the well-known book written by the famous neurologist associated with the health specialty of gait abnormality?,Summit Books,Who was the founder of the publishing house that released the well-known book written by the famous neurologist associated with the health specialty of gait abnormality?,Richard E. Snyder
health_disease,ear canal atresia,genetic association,TSHZ1,What is the genetic association of ear canal atresia?,Ear canal atresia: Genetic association with autosomal dominant,0.0,"['TSHZ1', 'Ear canal atresia: Genetic association with autosomal dominant', 'GJB2', 'PAX6']",Which gene is associated with ear canal atresia?,A. Ear canal atresia: Genetic association with autosomal dominant  B. GJB2  C. TSHZ1  D. PAX6,C,Is TSHZ1 the genetic association of ear canal atresia?,Is Ear canal atresia: Genetic association with autosomal dominant the genetic association of ear canal atresia?,What is a common symptom of ear canal atresia?,What condition is genetically associated with TSHZ1?,What is the function of the gene that is genetically associated with ear canal atresia?,TSHZ1 is involved in transcriptional regulation and development.,Which chromosome is the gene located on that is genetically associated with ear canal atresia?,Chromosome 18,What is the total number of genes on the chromosome where the gene associated with ear canal atresia is located?,Approximately 2000 genes,What is a common disorder associated with mutations in the chromosome where the gene associated with ear canal atresia is located?,Edwards syndrome (Trisomy 18),What is the life expectancy of individuals with the common disorder associated with mutations in the chromosome where the gene associated with ear canal atresia is located?,Most individuals with Edwards syndrome have a life expectancy of less than one year.
health_disease,Lentigo maligna melanoma,has cause,lentigo maligna,What does Lentigo maligna melanoma have cause?,Lymphoma,0.0,"['lentigo maligna', 'Lymphoma', 'Basal cell carcinoma', 'Squamous cell carcinoma']",What is the cause of Lentigo maligna melanoma?,A. Squamous cell carcinoma  B. lentigo maligna  C. Basal cell carcinoma  D. Lymphoma,B,Does Lentigo maligna melanoma have cause lentigo maligna?,Does Lentigo maligna melanoma have cause Lymphoma?,What type of skin cancer is Lentigo maligna melanoma?,What does lentigo maligna cause?,What is the primary risk factor for the condition that Lentigo maligna melanoma has cause?,Sun exposure,What is a common preventive measure against the primary risk factor for the condition that Lentigo maligna melanoma has cause?,Using sunscreen,What is a common ingredient in the preventive measure against the primary risk factor for the condition that Lentigo maligna melanoma has cause?,Zinc oxide,Which type of product commonly contains the ingredient used in the preventive measure against the primary risk factor for the condition that Lentigo maligna melanoma has cause?,Sunscreen lotion,Which company is a well-known manufacturer of the type of product that commonly contains the ingredient used in the preventive measure against the primary risk factor for the condition that Lentigo maligna melanoma has cause?,Neutrogena
health_disease,border disease,has cause,infection,What does border disease have cause?,Cattle,0.0,"['infection', 'Cattle', 'virus', 'bacteria']",What is the cause of border disease?,A. infection  B. virus  C. bacteria  D. Cattle,A,Does border disease have cause infection?,Does border disease have cause Cattle?,What species is commonly affected by border disease?,What disease is caused by infection?,What is the pathogen responsible for the infection that border disease has cause?,Pestivirus,What family does the pathogen responsible for the infection that border disease has cause belong to?,Flaviviridae,What type of genetic material does the family of the pathogen responsible for the infection that border disease has cause contain?,RNA,What is the primary mode of transmission for the pathogen responsible for the infection that border disease has cause?,Vertical transmission (from mother to offspring),What species is primarily affected by the pathogen responsible for the infection that border disease has cause?,Sheep
health_disease,Aortoiliac occlusive disease,health specialty,cardiology,What is the health specialty of Aortoiliac occlusive disease?,Vascular surgery,0.0,"['cardiology', 'Vascular surgery', 'neurology', 'dermatology']",Which medical specialty deals with Aortoiliac occlusive disease?,A. dermatology  B. neurology  C. cardiology  D. Vascular surgery,C,Is cardiology the health specialty of Aortoiliac occlusive disease?,Is Vascular surgery the health specialty of Aortoiliac occlusive disease?,What is a common symptom associated with Aortoiliac occlusive disease?,Which disease is associated with the health specialty of cardiology?,Who is a famous cardiologist associated with the health specialty of Aortoiliac occlusive disease?,Dr. Valentin Fuster,Which institution is the famous cardiologist associated with the health specialty of Aortoiliac occlusive disease affiliated with?,Mount Sinai Hospital,In which city is the institution located where the famous cardiologist associated with the health specialty of Aortoiliac occlusive disease works?,New York City,In which state is the city located where the institution is situated that employs the famous cardiologist associated with the health specialty of Aortoiliac occlusive disease?,New York,In which country is the state located where the city is situated that contains the institution employing the famous cardiologist associated with the health specialty of Aortoiliac occlusive disease?,United States
health_disease,obstetrical hemorrhage,medical condition,pregnancy,What is the medical condition of obstetrical hemorrhage?,Emergency,0.0,"['pregnancy', 'Emergency', 'surgery', 'infection']",What medical condition is associated with obstetrical hemorrhage?,A. pregnancy  B. infection  C. Emergency  D. surgery,A,Is pregnancy the medical condition of obstetrical hemorrhage?,Is Emergency the medical condition of obstetrical hemorrhage?,What is a common cause of obstetrical hemorrhage?,What condition is associated with pregnancy in the context of obstetrical hemorrhage?,What is a common complication during pregnancy related to the medical condition of obstetrical hemorrhage?,Placenta previa,What is a common treatment for the complication during pregnancy related to the medical condition of obstetrical hemorrhage?,Cesarean section,What is the recovery time for the common treatment for the complication during pregnancy related to the medical condition of obstetrical hemorrhage?,6 to 8 weeks,What are some common post-operative care practices during the recovery time for the common treatment for the complication during pregnancy related to the medical condition of obstetrical hemorrhage?,Pain management and wound care,What are some potential complications that can arise from the post-operative care practices during the recovery time for the common treatment for the complication during pregnancy related to the medical condition of obstetrical hemorrhage?,Infection and blood clots
health_disease,rotator cuff tear,drug or therapy used for treatment,Diclofenac,What is the drug or therapy used for treatment of rotator cuff tear?,"""Corticosteroid injections""",0.0,"['Diclofenac', 'Corticosteroid injections', 'Ibuprofen', 'Physical therapy']",Which drug or therapy is utilized to treat a rotator cuff tear?,"A. Physical therapy  B. Diclofenac  C. Ibuprofen  D. ""Corticosteroid injections""",B,Is Diclofenac used as a drug or therapy for the treatment of a rotator cuff tear?,Are Corticosteroid injections used as a drug or therapy for the treatment of a rotator cuff tear?,What is a common symptom associated with a rotator cuff tear?,What condition is treated with Diclofenac?,What is the common side effect of the drug or therapy used for treatment of rotator cuff tear?,Stomach pain,What is the recommended dosage for the drug or therapy used for treatment of rotator cuff tear to avoid common side effects?,50 mg three times a day,What is the brand name of the drug or therapy used for treatment of rotator cuff tear with a recommended dosage of 50 mg three times a day?,Voltaren,Which company manufactures the brand name of the drug or therapy used for treatment of rotator cuff tear with a recommended dosage of 50 mg three times a day?,Novartis,In which country is the company located that manufactures the brand name of the drug or therapy used for treatment of rotator cuff tear with a recommended dosage of 50 mg three times a day?,Switzerland
health_disease,De Quervain's thyroiditis,health specialty,endocrinology,What is the health specialty of De Quervain's thyroiditis?,Thyroiditis,0.0,"['endocrinology', 'Thyroiditis', 'rheumatology', 'gastroenterology']",Which medical specialty deals with De Quervain's thyroiditis?,A. endocrinology  B. Thyroiditis  C. gastroenterology  D. rheumatology,A,Is endocrinology the health specialty of De Quervain's thyroiditis?,Is Thyroiditis the health specialty of De Quervain's thyroiditis?,What type of inflammation is associated with De Quervain's thyroiditis?,Which condition is associated with the health specialty of endocrinology?,Who is a notable endocrinologist in the field of the health specialty of De Quervain's thyroiditis?,Robert Lustig,Which university is associated with the notable endocrinologist in the field of the health specialty of De Quervain's thyroiditis?,"University of California, San Francisco",In which city is the university associated with the notable endocrinologist in the field of the health specialty of De Quervain's thyroiditis located?,San Francisco,In which state is the city located where the university associated with the notable endocrinologist in the field of the health specialty of De Quervain's thyroiditis is situated?,California,In which country is the state located where the city is situated that contains the university associated with the notable endocrinologist in the field of the health specialty of De Quervain's thyroiditis?,United States
health_disease,chronic traumatic encephalopathy,said to be the same as,Dementia pugilistica,What did chronic traumatic encephalopathy say to be the same as?,Brain damage,0.0,"['Dementia pugilistica', 'Brain damage', ""Alzheimer's disease"", ""Parkinson's disease""]",What condition is chronic traumatic encephalopathy said to be equivalent to?,A. Dementia pugilistica  B. Parkinson's disease  C. Brain damage  D. Alzheimer's disease,A,Is chronic traumatic encephalopathy said to be the same as Dementia pugilistica?,Is chronic traumatic encephalopathy said to be the same as Brain damage?,What is a common symptom associated with chronic traumatic encephalopathy?,What condition is said to be the same as Dementia pugilistica?,Who is a famous athlete diagnosed with the condition that chronic traumatic encephalopathy is said to be the same as?,Muhammad Ali,What sport did the famous athlete diagnosed with the condition that chronic traumatic encephalopathy is said to be the same as play?,Boxing,"In which year did the famous athlete, who played boxing, and was diagnosed with the condition that chronic traumatic encephalopathy is said to be the same as, win his first world heavyweight title?",1964,"Who did the famous athlete, who won his first world heavyweight title in 1964, and was diagnosed with the condition that chronic traumatic encephalopathy is said to be the same as, defeat to win the title?",Sonny Liston,"In which city did the famous athlete, who defeated Sonny Liston to win his first world heavyweight title in 1964, and was diagnosed with the condition that chronic traumatic encephalopathy is said to be the same as, fight?",Miami Beach
health_disease,dermatochalasis,genetic association,ATP6V0A2,What is the genetic association of dermatochalasis?,Genetic association: APOE,0.0,"['ATP6V0A2', 'APOE', 'COL1A1', 'ELN']",Which gene is genetically associated with dermatochalasis?,A. COL1A1  B. ATP6V0A2  C. ELN  D. Genetic association: APOE,B,Is ATP6V0A2 genetically associated with dermatochalasis?,Is APOE genetically associated with dermatochalasis?,What is a common symptom of dermatochalasis?,What condition is genetically associated with ATP6V0A2?,What is the function of the gene associated with dermatochalasis?,ATP6V0A2 is involved in the acidification of intracellular compartments in eukaryotic cells.,In which cellular process is the function of the gene associated with dermatochalasis involved?,ATP6V0A2 is involved in the process of endocytosis and protein sorting.,Which organelle is primarily affected by the cellular process involving the gene associated with dermatochalasis?,The lysosome is primarily affected by the process involving ATP6V0A2.,What is the primary function of the organelle affected by the cellular process involving the gene associated with dermatochalasis?,The primary function of the lysosome is to break down waste materials and cellular debris.,Which type of enzymes are predominantly found in the organelle affected by the cellular process involving the gene associated with dermatochalasis?,Hydrolytic enzymes are predominantly found in lysosomes.
health_disease,rhabdomyolysis,health specialty,emergency medicine,What is the health specialty of rhabdomyolysis?,Nephrology,0.0,"['Emergency medicine', 'Nephrology', 'Cardiology', 'Dermatology']",Which medical specialty deals with rhabdomyolysis?,A. emergency medicine  B. Nephrology  C. Cardiology  D. Dermatology,A,Is the health specialty of rhabdomyolysis emergency medicine?,Is the health specialty of rhabdomyolysis nephrology?,What is a common symptom associated with rhabdomyolysis?,What condition is treated under the specialty of emergency medicine?,What is a common treatment method used in the health specialty of rhabdomyolysis?,Intravenous fluids,What is a potential complication that can arise from the common treatment method used in the health specialty of rhabdomyolysis?,Fluid overload,What is a symptom of the potential complication that can arise from the common treatment method used in the health specialty of rhabdomyolysis?,Swelling in the legs,What is a diagnostic test used to identify the symptom of the potential complication that can arise from the common treatment method used in the health specialty of rhabdomyolysis?,Physical examination,What is a follow-up procedure after the diagnostic test used to identify the symptom of the potential complication that can arise from the common treatment method used in the health specialty of rhabdomyolysis?,Ultrasound
health_disease,neonatal abstinence syndrome,has cause,drug-induced abnormality,What does neonatal abstinence syndrome have cause?,Drug use during pregnancy,0.0,"['drug-induced abnormality', 'Drug use during pregnancy', 'genetic mutation', 'environmental factors']",What is the cause of neonatal abstinence syndrome?,A. genetic mutation  B. drug-induced abnormality  C. environmental factors  D. Drug use during pregnancy,B,Does neonatal abstinence syndrome have cause drug-induced abnormality?,Does neonatal abstinence syndrome have cause Drug use during pregnancy?,What is a common symptom of neonatal abstinence syndrome?,What condition is caused by a drug-induced abnormality?,What is a common drug that causes the drug-induced abnormality related to neonatal abstinence syndrome?,opioids,What is a common treatment for infants affected by the drug-induced abnormality caused by opioids related to neonatal abstinence syndrome?,morphine,Which medical professional typically administers the common treatment for infants affected by the drug-induced abnormality caused by opioids related to neonatal abstinence syndrome?,neonatologist,In which type of medical facility does the medical professional who administers the common treatment for infants affected by the drug-induced abnormality caused by opioids related to neonatal abstinence syndrome typically work?,neonatal intensive care unit (NICU),What is the primary goal of the medical facility where the medical professional administers the common treatment for infants affected by the drug-induced abnormality caused by opioids related to neonatal abstinence syndrome?,to stabilize and support the health of newborns with critical conditions
health_disease,pigmented spindle cell nevus,health specialty,oncology,What is the health specialty of pigmented spindle cell nevus?,Melanoma,0.0,"['Oncology', 'Melanoma', 'Dermatology', 'Pathology']",Which medical field deals with pigmented spindle cell nevus?,A. Melanoma  B. Pathology  C. oncology  D. Dermatology,C,Is the health specialty of pigmented spindle cell nevus oncology?,Is the health specialty of pigmented spindle cell nevus melanoma?,What type of cells are typically involved in a pigmented spindle cell nevus?,What condition is associated with the health specialty of oncology?,What is a common treatment method used in the health specialty of pigmented spindle cell nevus?,Surgery,What is the recovery time for a common treatment method used in the health specialty of pigmented spindle cell nevus?,2 to 4 weeks,What are some post-operative care recommendations for the recovery period of a common treatment method used in the health specialty of pigmented spindle cell nevus?,"Keep the area clean and dry, avoid strenuous activities, and follow up with your doctor.",What are potential complications during the recovery period for a common treatment method used in the health specialty of pigmented spindle cell nevus?,"Infection, scarring, and recurrence of the nevus",What are some signs of potential complications during the recovery period for a common treatment method used in the health specialty of pigmented spindle cell nevus?,"Redness, swelling, increased pain, and discharge from the surgical site"
health_disease,conductive hearing loss,has cause,middle ear anomaly,What does conductive hearing loss have cause?,Hearing loss,0.0,"['middle ear anomaly', 'Hearing loss', 'inner ear damage', 'genetic mutation']",What is the cause of conductive hearing loss?,A. middle ear anomaly  B. genetic mutation  C. Hearing loss  D. inner ear damage,A,Does conductive hearing loss have cause middle ear anomaly?,Does conductive hearing loss have cause Hearing loss?,What part of the ear is typically associated with conductive hearing loss?,What condition is caused by a middle ear anomaly?,What is a common treatment for the middle ear anomaly that causes conductive hearing loss?,surgery,What type of specialist performs the surgery that treats the middle ear anomaly causing conductive hearing loss?,otolaryngologist,What is another name for an otolaryngologist who performs surgery to treat the middle ear anomaly causing conductive hearing loss?,"ENT (Ear, Nose, and Throat) doctor",What is a common diagnostic tool used by an ENT doctor to identify the middle ear anomaly causing conductive hearing loss?,otoscope,What is the primary function of the diagnostic tool used by an ENT doctor to identify the middle ear anomaly causing conductive hearing loss?,to examine the ear canal and eardrum
health_disease,receptive aphasia,health specialty,neurology,What is the health specialty of receptive aphasia?,Speech,0.0,"['neurology', 'Speech', 'cardiology', 'psychiatry']",Which medical field specializes in receptive aphasia?,A. Speech  B. psychiatry  C. neurology  D. cardiology,C,Is the health specialty of receptive aphasia neurology?,Is the health specialty of receptive aphasia Speech?,What is a common symptom of receptive aphasia?,What condition is associated with the health specialty of neurology?,What is a common diagnostic tool used in the health specialty of receptive aphasia?,MRI,What is a common condition that can be diagnosed using the diagnostic tool used in the health specialty of receptive aphasia?,Stroke,What is a common risk factor for the condition that can be diagnosed using the diagnostic tool used in the health specialty of receptive aphasia?,High blood pressure,What is a common medication prescribed to manage the risk factor for the condition that can be diagnosed using the diagnostic tool used in the health specialty of receptive aphasia?,ACE inhibitors,What is a common side effect of the medication prescribed to manage the risk factor for the condition that can be diagnosed using the diagnostic tool used in the health specialty of receptive aphasia?,Cough
health_disease,Agalactia,health specialty,obstetrics,What is the health specialty of Agalactia?,Pediatrics,0.0,"['Obstetrics', 'Pediatrics', 'Cardiology', 'Dermatology']",Which medical specialty deals with Agalactia?,A. Dermatology  B. obstetrics  C. Cardiology  D. Pediatrics,B,Is the health specialty of Agalactia obstetrics?,Is the health specialty of Agalactia pediatrics?,What is a common condition treated by obstetricians?,What condition is associated with the health specialty of obstetrics?,What is a common condition treated within the health specialty of Agalactia?,Preeclampsia,What is a common symptom of the condition treated within the health specialty of Agalactia?,High blood pressure,What is a common medication used to manage the symptom of the condition treated within the health specialty of Agalactia?,Labetalol,What is a common side effect of the medication used to manage the symptom of the condition treated within the health specialty of Agalactia?,Fatigue,What is a common recommendation to mitigate the side effect of the medication used to manage the symptom of the condition treated within the health specialty of Agalactia?,Adequate rest and hydration
